19:43:55.690072723 epoll_pwait other server server /src/ /src/server 
19:43:55.690082672 futex IPC server server /src/ /src/server 
19:43:55.690086678 futex IPC server server /src/ /src/server 
19:43:55.690087430 switch scheduler server server /src/ /src/server 
19:43:55.690088226 futex IPC server server /src/ /src/server 
19:43:55.690090649 sched_yield other server server /src/ /src/server 
19:43:55.690091749 sched_yield other server server /src/ /src/server 
19:43:55.690092458 futex IPC server server /src/ /src/server 
19:43:55.690094412 switch scheduler server server /src/ /src/server 
19:43:55.690095512 futex IPC server server /src/ /src/server 
19:43:55.690096642 futex IPC server server /src/ /src/server 
19:43:55.690097029 switch scheduler server server /src/ /src/server 
19:43:55.690097373 futex IPC server server /src/ /src/server 
19:43:55.690098165 futex IPC server server /src/ /src/server 
19:43:55.690098320 futex IPC server server /src/ /src/server 
19:43:55.690100061 nanosleep sleep server server /src/ /src/server 
19:43:55.690103920 switch scheduler server server /src/ /src/server 
19:43:55.690105197 read net server server /src/ /src/server 
19:43:55.690110311 read net server server /src/ /src/server 
19:43:55.690142650 futex IPC server server /src/ /src/server 
19:43:55.690148085 futex IPC server server /src/ /src/server 
19:43:55.690167841 getrandom other server server /src/ /src/server 
19:43:55.690168951 getrandom other server server /src/ /src/server 
19:43:55.690175511 switch scheduler server server /src/ /src/server 
19:43:55.690176053 nanosleep sleep server server /src/ /src/server 
19:43:55.690177124 nanosleep sleep server server /src/ /src/server 
19:43:55.690179613 switch scheduler server server /src/ /src/server 
19:43:55.690195867 futex IPC server server /src/ /src/server 
19:43:55.690199809 epoll_pwait other server server /src/ /src/server 
19:43:55.690200647 epoll_pwait other server server /src/ /src/server 
19:43:55.690201593 write ipc server server /src/ /src/server 
19:43:55.690202716 futex IPC server server /src/ /src/server 
19:43:55.690212352 futex IPC server server /src/ /src/server 
19:43:55.690212816 write ipc server server /src/ /src/server 
19:43:55.690214848 read net server server /src/ /src/server 
19:43:55.690216874 read net server server /src/ /src/server 
19:43:55.690218678 epoll_pwait other server server /src/ /src/server 
19:43:55.690218919 epoll_pwait other server server /src/ /src/server 
19:43:55.690220290 epoll_pwait other server server /src/ /src/server 
19:43:55.690225028 switch scheduler server server /src/ /src/server 
19:43:55.690231641 write ipc server server /src/ /src/server 
19:43:55.690232771 write ipc server server /src/ /src/server 
19:43:55.690256398 switch scheduler server server /src/ /src/server 
19:43:55.690257007 nanosleep sleep server server /src/ /src/server 
19:43:55.690258054 nanosleep sleep server server /src/ /src/server 
19:43:55.690260660 switch scheduler server server /src/ /src/server 
19:43:55.690281935 futex IPC server server /src/ /src/server 
19:43:55.690284779 nanosleep sleep server server /src/ /src/server 
19:43:55.690292064 switch scheduler server server /src/ /src/server 
19:43:55.690295315 write net server server /src/ /src/server 
19:43:55.690338296 write net server server /src/ /src/server 
19:43:55.690339371 switch scheduler server server /src/ /src/server 
19:43:55.690340010 nanosleep sleep server server /src/ /src/server 
19:43:55.690341334 nanosleep sleep server server /src/ /src/server 
19:43:55.690344129 switch scheduler server server /src/ /src/server 
19:43:55.690346364 nanosleep sleep server server /src/ /src/server 
19:43:55.690346763 futex IPC server server /src/ /src/server 
19:43:55.690348201 futex IPC server server /src/ /src/server 
19:43:55.690349246 switch scheduler server server /src/ /src/server 
19:43:55.690350291 switch scheduler server server /src/ /src/server 
19:43:55.690427557 nanosleep sleep server server /src/ /src/server 
19:43:55.690429237 futex IPC server server /src/ /src/server 
19:43:55.690433151 switch scheduler server server /src/ /src/server 
19:43:55.690743501 epoll_pwait other server server /src/ /src/server 
19:43:55.690749222 futex IPC server server /src/ /src/server 
19:43:55.690752666 futex IPC server server /src/ /src/server 
19:43:55.690753669 read net server server /src/ /src/server 
19:43:55.690758275 read net server server /src/ /src/server 
19:43:55.690797048 futex IPC server server /src/ /src/server 
19:43:55.690798737 futex IPC server server /src/ /src/server 
19:43:55.690801196 nanosleep sleep server server /src/ /src/server 
19:43:55.690801377 futex IPC server server /src/ /src/server 
19:43:55.690805193 read net server server /src/ /src/server 
19:43:55.690807674 read net server server /src/ /src/server 
19:43:55.690810212 switch scheduler server server /src/ /src/server 
19:43:55.690818892 read net server server /src/ /src/server 
19:43:55.690819602 read net server server /src/ /src/server 
19:43:55.690859717 write net server server /src/ /src/server 
19:43:55.690875806 write net server server /src/ /src/server 
19:43:55.690879105 write net server server /src/ /src/server 
19:43:55.690881031 nanosleep sleep server server /src/ /src/server 
19:43:55.690882166 nanosleep sleep server server /src/ /src/server 
19:43:55.690889537 switch scheduler server server /src/ /src/server 
19:43:55.690890185 futex IPC server server /src/ /src/server 
19:43:55.690892057 write net server server /src/ /src/server 
19:43:55.690892070 epoll_pwait other server server /src/ /src/server 
19:43:55.690893469 epoll_pwait other server server /src/ /src/server 
19:43:55.690894472 epoll_pwait other server server /src/ /src/server 
19:43:55.690895073 epoll_pwait other server server /src/ /src/server 
19:43:55.690895297 epoll_pwait other server server /src/ /src/server 
19:43:55.690897069 futex IPC server server /src/ /src/server 
19:43:55.690898399 switch scheduler server server /src/ /src/server 
19:43:55.690901029 switch scheduler server server /src/ /src/server 
19:43:55.690957339 nanosleep sleep server server /src/ /src/server 
19:43:55.690958502 futex IPC server server /src/ /src/server 
19:43:55.690960545 switch scheduler server server /src/ /src/server 
19:43:55.691118055 epoll_pwait other server server /src/ /src/server 
19:43:55.691121387 futex IPC server server /src/ /src/server 
19:43:55.691123744 futex IPC server server /src/ /src/server 
19:43:55.691124479 switch scheduler server server /src/ /src/server 
19:43:55.691125090 futex IPC server server /src/ /src/server 
19:43:55.691126587 sched_yield other server server /src/ /src/server 
19:43:55.691127447 sched_yield other server server /src/ /src/server 
19:43:55.691128131 futex IPC server server /src/ /src/server 
19:43:55.691129960 switch scheduler server server /src/ /src/server 
19:43:55.691130942 futex IPC server server /src/ /src/server 
19:43:55.691132055 futex IPC server server /src/ /src/server 
19:43:55.691132457 switch scheduler server server /src/ /src/server 
19:43:55.691132789 futex IPC server server /src/ /src/server 
19:43:55.691133622 futex IPC server server /src/ /src/server 
19:43:55.691133775 futex IPC server server /src/ /src/server 
19:43:55.691134790 nanosleep sleep server server /src/ /src/server 
19:43:55.691138531 switch scheduler server server /src/ /src/server 
19:43:55.691139753 read net server server /src/ /src/server 
19:43:55.691142547 read net server server /src/ /src/server 
19:43:55.691146611 read net server server /src/ /src/server 
19:43:55.691147174 read net server server /src/ /src/server 
19:43:55.691148540 epoll_pwait other server server /src/ /src/server 
19:43:55.691148975 epoll_pwait other server server /src/ /src/server 
19:43:55.691150303 epoll_pwait other server server /src/ /src/server 
19:43:55.691155094 switch scheduler server server /src/ /src/server 
19:43:55.691211093 nanosleep sleep server server /src/ /src/server 
19:43:55.691212286 futex IPC server server /src/ /src/server 
19:43:55.691214131 switch scheduler server server /src/ /src/server 
19:43:55.691670808 epoll_pwait other server server /src/ /src/server 
19:43:55.691673421 futex IPC server server /src/ /src/server 
19:43:55.691675100 futex IPC server server /src/ /src/server 
19:43:55.691675589 switch scheduler server server /src/ /src/server 
19:43:55.691676046 futex IPC server server /src/ /src/server 
19:43:55.691677425 sched_yield other server server /src/ /src/server 
19:43:55.691678132 sched_yield other server server /src/ /src/server 
19:43:55.691678775 futex IPC server server /src/ /src/server 
19:43:55.691680085 switch scheduler server server /src/ /src/server 
19:43:55.691681007 futex IPC server server /src/ /src/server 
19:43:55.691681988 futex IPC server server /src/ /src/server 
19:43:55.691682296 switch scheduler server server /src/ /src/server 
19:43:55.691682593 futex IPC server server /src/ /src/server 
19:43:55.691683364 futex IPC server server /src/ /src/server 
19:43:55.691683518 futex IPC server server /src/ /src/server 
19:43:55.691684362 nanosleep sleep server server /src/ /src/server 
19:43:55.691686044 switch scheduler server server /src/ /src/server 
19:43:55.691687020 read net server server /src/ /src/server 
19:43:55.691689076 read net server server /src/ /src/server 
19:43:55.691707710 futex IPC server server /src/ /src/server 
19:43:55.691711282 futex IPC server server /src/ /src/server 
19:43:55.691714354 read net server server /src/ /src/server 
19:43:55.691715337 read net server server /src/ /src/server 
19:43:55.691722495 futex IPC server server /src/ /src/server 
19:43:55.691725427 futex IPC server server /src/ /src/server 
19:43:55.691726838 epoll_pwait other server server /src/ /src/server 
19:43:55.691727192 epoll_pwait other server server /src/ /src/server 
19:43:55.691728573 epoll_pwait other server server /src/ /src/server 
19:43:55.691731476 switch scheduler server server /src/ /src/server 
19:43:55.691742457 futex IPC server server /src/ /src/server 
19:43:55.691754090 write net server server /src/ /src/server 
19:43:55.691764213 nanosleep sleep server server /src/ /src/server 
19:43:55.691765682 nanosleep sleep server server /src/ /src/server 
19:43:55.691768553 switch scheduler server server /src/ /src/server 
19:43:55.691769170 futex IPC server server /src/ /src/server 
19:43:55.691769376 write net server server /src/ /src/server 
19:43:55.691771268 futex IPC server server /src/ /src/server 
19:43:55.691772781 switch scheduler server server /src/ /src/server 
19:43:55.691773340 futex IPC server server /src/ /src/server 
19:43:55.691773669 epoll_pwait other server server /src/ /src/server 
19:43:55.691775467 read net server server /src/ /src/server 
19:43:55.691776860 read net server server /src/ /src/server 
19:43:55.691781587 futex IPC server server /src/ /src/server 
19:43:55.691782461 switch scheduler server server /src/ /src/server 
19:43:55.691784687 futex IPC server server /src/ /src/server 
19:43:55.691786465 read net server server /src/ /src/server 
19:43:55.691787154 read net server server /src/ /src/server 
19:43:55.691794665 futex IPC server server /src/ /src/server 
19:43:55.691795979 epoll_pwait other server server /src/ /src/server 
19:43:55.691796605 epoll_pwait other server server /src/ /src/server 
19:43:55.691797904 epoll_pwait other server server /src/ /src/server 
19:43:55.691801583 switch scheduler server server /src/ /src/server 
19:43:55.691808759 futex IPC server server /src/ /src/server 
19:43:55.691810739 futex IPC server server /src/ /src/server 
19:43:55.691821517 write net server server /src/ /src/server 
19:43:55.691847378 write net server server /src/ /src/server 
19:43:55.691848603 switch scheduler server server /src/ /src/server 
19:43:55.691849249 nanosleep sleep server server /src/ /src/server 
19:43:55.691850533 nanosleep sleep server server /src/ /src/server 
19:43:55.691853325 switch scheduler server server /src/ /src/server 
19:43:55.691853809 futex IPC server server /src/ /src/server 
19:43:55.691855455 futex IPC server server /src/ /src/server 
19:43:55.691856829 switch scheduler server server /src/ /src/server 
19:43:55.691859118 futex IPC server server /src/ /src/server 
19:43:55.691861091 switch scheduler server server /src/ /src/server 
19:43:55.691917237 epoll_pwait other server server /src/ /src/server 
19:43:55.691920468 read net server server /src/ /src/server 
19:43:55.691923504 read net server server /src/ /src/server 
19:43:55.691927131 read net server server /src/ /src/server 
19:43:55.691927787 read net server server /src/ /src/server 
19:43:55.691929211 epoll_pwait other server server /src/ /src/server 
19:43:55.691929688 epoll_pwait other server server /src/ /src/server 
19:43:55.691930605 nanosleep sleep server server /src/ /src/server 
19:43:55.691931047 epoll_pwait other server server /src/ /src/server 
19:43:55.691932327 futex IPC server server /src/ /src/server 
19:43:55.691933882 switch scheduler server server /src/ /src/server 
19:43:55.691934368 switch scheduler server server /src/ /src/server 
19:43:55.692720901 epoll_pwait other server server /src/ /src/server 
19:43:55.692725516 futex IPC server server /src/ /src/server 
19:43:55.692729061 futex IPC server server /src/ /src/server 
19:43:55.692730082 read net server server /src/ /src/server 
19:43:55.692733788 read net server server /src/ /src/server 
19:43:55.692735397 futex IPC server server /src/ /src/server 
19:43:55.692736604 nanosleep sleep server server /src/ /src/server 
19:43:55.692739119 switch scheduler server server /src/ /src/server 
19:43:55.692743486 futex IPC server server /src/ /src/server 
19:43:55.692745676 futex IPC server server /src/ /src/server 
19:43:55.692750681 read net server server /src/ /src/server 
19:43:55.692751255 futex IPC server server /src/ /src/server 
19:43:55.692751599 read net server server /src/ /src/server 
19:43:55.692752714 epoll_pwait other server server /src/ /src/server 
19:43:55.692753022 epoll_pwait other server server /src/ /src/server 
19:43:55.692754299 futex IPC server server /src/ /src/server 
19:43:55.692755741 futex IPC server server /src/ /src/server 
19:43:55.692755812 write net server server /src/ /src/server 
19:43:55.692771427 write net server server /src/ /src/server 
19:43:55.692774273 epoll_pwait other server server /src/ /src/server 
19:43:55.692774963 epoll_pwait other server server /src/ /src/server 
19:43:55.692776861 epoll_pwait other server server /src/ /src/server 
19:43:55.692786476 write net server server /src/ /src/server 
19:43:55.692788955 switch scheduler server server /src/ /src/server 
19:43:55.692789858 futex IPC server server /src/ /src/server 
19:43:55.692791941 futex IPC server server /src/ /src/server 
19:43:55.692795413 switch scheduler server server /src/ /src/server 
19:43:55.692803162 write net server server /src/ /src/server 
19:43:55.692812189 switch scheduler server server /src/ /src/server 
19:43:55.692812879 nanosleep sleep server server /src/ /src/server 
19:43:55.692814001 nanosleep sleep server server /src/ /src/server 
19:43:55.692816676 switch scheduler server server /src/ /src/server 
19:43:55.692818194 futex IPC server server /src/ /src/server 
19:43:55.692823015 switch scheduler server server /src/ /src/server 
19:43:55.692894568 nanosleep sleep server server /src/ /src/server 
19:43:55.692895701 futex IPC server server /src/ /src/server 
19:43:55.692897728 switch scheduler server server /src/ /src/server 
19:43:55.692987478 epoll_pwait other server server /src/ /src/server 
19:43:55.692990803 futex IPC server server /src/ /src/server 
19:43:55.692994771 futex IPC server server /src/ /src/server 
19:43:55.692995807 read net server server /src/ /src/server 
19:43:55.692999358 read net server server /src/ /src/server 
19:43:55.693001603 futex IPC server server /src/ /src/server 
