808 05:45:34.836860055 1 VM (2032296) < futex res=-110(ETIMEDOUT)
809 05:45:34.836866553 1 VM (2032296) > futex addr=7F2198323728 op=129(FUTEX_PRIVATE_FLAG|FUTEX_WAKE) val=1
810 05:45:34.836868018 1 VM (2032296) < futex res=0
811 05:45:34.836876542 1 VM (2032296) > futex addr=7F219832377C op=128(FUTEX_PRIVATE_FLAG) val=0
812 05:45:34.836881937 1 VM (2032296) > switch next=0 pgft_maj=0 pgft_min=93872 vm_size=5824768 vm_rss=554544 vm_swap=0
4228 05:45:34.889147443 1 VM (2032296) < futex res=-110(ETIMEDOUT)
4229 05:45:34.889150549 1 VM (2032296) > futex addr=7F2198323728 op=129(FUTEX_PRIVATE_FLAG|FUTEX_WAKE) val=1
4230 05:45:34.889151277 1 VM (2032296) < futex res=0
4231 05:45:34.889157663 1 VM (2032296) > futex addr=7F219832377C op=128(FUTEX_PRIVATE_FLAG) val=0
4232 05:45:34.889166640 1 VM (2032296) > switch next=0 pgft_maj=0 pgft_min=93872 vm_size=5824768 vm_rss=554544 vm_swap=0
4338 05:45:34.921885572 2 G1 (2032284) < futex res=-110(ETIMEDOUT)
4339 05:45:34.921891601 2 G1 (2032284) > futex addr=7F2198100A28 op=129(FUTEX_PRIVATE_FLAG|FUTEX_WAKE) val=1
4340 05:45:34.921893232 2 G1 (2032284) < futex res=0
4341 05:45:34.921926414 2 G1 (2032284) > getrusage 
4342 05:45:34.921929428 2 G1 (2032284) < getrusage 
4343 05:45:34.921934822 2 G1 (2032284) > futex addr=7F2198100A78 op=128(FUTEX_PRIVATE_FLAG) val=0
4344 05:45:34.921943370 2 G1 (2032284) > switch next=0 pgft_maj=0 pgft_min=1 vm_size=5824768 vm_rss=554544 vm_swap=0
4407 05:45:34.939292331 1 VM (2032296) < futex res=-110(ETIMEDOUT)
4408 05:45:34.939299500 1 VM (2032296) > futex addr=7F2198323728 op=129(FUTEX_PRIVATE_FLAG|FUTEX_WAKE) val=1
4409 05:45:34.939301689 1 VM (2032296) < futex res=0
4410 05:45:34.939314285 1 VM (2032296) > futex addr=7F219832377C op=128(FUTEX_PRIVATE_FLAG) val=0
4411 05:45:34.939322273 1 VM (2032296) > switch next=0 pgft_maj=0 pgft_min=93872 vm_size=5824768 vm_rss=554544 vm_swap=0
