221 05:43:39.247718870 0 VM (2032296) < futex res=-110(ETIMEDOUT)
222 05:43:39.247734883 0 VM (2032296) > futex addr=7F2198323728 op=129(FUTEX_PRIVATE_FLAG|FUTEX_WAKE) val=1
223 05:43:39.247739328 0 VM (2032296) < futex res=0
224 05:43:39.247761683 0 VM (2032296) > futex addr=7F219832377C op=128(FUTEX_PRIVATE_FLAG) val=0
225 05:43:39.247777450 0 VM (2032296) > switch next=0 pgft_maj=0 pgft_min=93868 vm_size=5824768 vm_rss=554544 vm_swap=0
1359 05:43:39.297965089 0 VM (2032296) < futex res=-110(ETIMEDOUT)
1360 05:43:39.297978803 0 VM (2032296) > futex addr=7F2198323728 op=129(FUTEX_PRIVATE_FLAG|FUTEX_WAKE) val=1
1361 05:43:39.297982427 0 VM (2032296) < futex res=0
1362 05:43:39.298003732 0 VM (2032296) > futex addr=7F219832377C op=128(FUTEX_PRIVATE_FLAG) val=0
1363 05:43:39.298018881 0 VM (2032296) > switch next=0 pgft_maj=0 pgft_min=93868 vm_size=5824768 vm_rss=554544 vm_swap=0
1482 05:43:39.327815933 0 G1 (2032284) < futex res=-110(ETIMEDOUT)
1483 05:43:39.327828429 0 G1 (2032284) > futex addr=7F2198100A28 op=129(FUTEX_PRIVATE_FLAG|FUTEX_WAKE) val=1
1484 05:43:39.327831091 0 G1 (2032284) < futex res=0
1485 05:43:39.327886418 0 G1 (2032284) > getrusage 
1486 05:43:39.327891397 0 G1 (2032284) < getrusage 
1487 05:43:39.327901346 0 G1 (2032284) > futex addr=7F2198100A78 op=128(FUTEX_PRIVATE_FLAG) val=0
1488 05:43:39.327918544 0 G1 (2032284) > switch next=0 pgft_maj=0 pgft_min=1 vm_size=5824768 vm_rss=554544 vm_swap=0
1562 05:43:39.348108984 0 VM (2032296) < futex res=-110(ETIMEDOUT)
1563 05:43:39.348124050 0 VM (2032296) > futex addr=7F2198323728 op=129(FUTEX_PRIVATE_FLAG|FUTEX_WAKE) val=1
1564 05:43:39.348129592 0 VM (2032296) < futex res=0
1565 05:43:39.348151275 0 VM (2032296) > futex addr=7F219832377C op=128(FUTEX_PRIVATE_FLAG) val=0
1566 05:43:39.348169773 0 VM (2032296) > switch next=1172(kubelet) pgft_maj=0 pgft_min=93868 vm_size=5824768 vm_rss=554544 vm_swap=0
